#JD1 JD2 X1 Y1 Z1 X2 Y2 Z2 X3 Y3 Z3
3095
2459201.78 613.00   59532219.759  135204644.970   -1535349.377   64185446.520  133359494.783   -1061548.915   62330684.492  136428773.674    2383886.146
2459202.78 614.00   57150396.543  136257005.634   -1501303.571   61825582.184  134449845.963   -1102774.897   59991700.365  137481612.733    2386820.401
2459203.78 615.00   54751023.999  137267527.525   -1466796.760   59446818.949  135499099.580   -1143663.792   57635112.781  138494111.996    2389054.238
2459204.78 616.00   52334847.898  138235922.960   -1431839.783   57049877.550  136506920.335   -1184202.977   55261615.749  139465980.449    2390587.104
2459205.78 617.00   49902618.533  139161917.929   -1396443.610   54635484.951  137472985.751   -1224379.931   52871907.976  140396938.948    2391418.655
2459206.78 618.00   47455090.456  140045252.153   -1360619.334   52204374.108  138396986.297   -1264182.238   50466692.667  141286720.291    2391548.747
2459207.78 619.00   44993022.212  140885679.146   -1324378.177   49757283.738  139278625.510   -1303597.592   48046677.325  142135069.284    2390977.439
2459208.78 620.00   42517176.075  141682966.265   -1287731.476   47294958.069  140117620.112   -1342613.804   45612573.545  142941742.814    2389704.997
2459209.78 621.00   40028317.787  142436894.757   -1250690.683   44818146.608  140913700.118   -1381218.799   43165096.812  143706509.903    2387731.886
2459210.78 622.00   37527216.289  143147259.800   -1213267.363   42327603.888  141666608.945   -1419400.629   40704966.299  144429151.771    2385058.777
2459211.78 623.00   35014643.457  143813870.542   -1175473.186   39824089.224  142376103.515   -1457147.470   38232904.658  145109461.891    2381686.540
2459212.78 624.00   32491373.841  144436550.127   -1137319.924   37308366.462  143041954.347   -1494447.631   35749637.816  145747246.041    2377616.251
2459213.78 625.00   29958184.396  145015135.724   -1098819.449   34781203.728  143663945.657   -1531289.554   33255894.771  146342322.352    2372849.185
2459214.78 626.00   27415854.221  145549478.545   -1059983.726   32243373.174  144241875.436   -1567661.823   30752407.381  146894521.356    2367386.819
2459215.78 627.00   24865164.296  146039443.858   -1020824.811   29695650.718  144775555.539   -1603553.161   28239910.159  147403686.023    2361230.832
2459216.78 628.00   22306897.214  146484911.000    -981354.844   27138815.792  145264811.760   -1638952.443   25719140.062  147869671.806    2354383.102
2459217.78 629.00   19741836.924  146885773.381    -941586.047   24573651.075  145709483.901   -1673848.690   23190836.286  148292346.673    2346845.707
2459218.78 630.00   17170768.465  147241938.478    -901530.722   22000942.236  146109425.845   -1708231.082   20655740.053  148671591.139    2338620.924
2459219.78 631.00   14594477.710  147553327.833    -861201.239   19421477.671  146464505.609   -1742088.955   18114594.407  149007298.295    2329711.227
2459220.78 632.00   12013751.103  147819877.042    -820610.042   16836048.234  146774605.407   -1775411.808   15568143.997  149299373.834    2320119.290
2459221.78 633.00    9429375.399  148041535.736    -779769.636   14245446.977  147039621.700   -1808189.306   13017134.872  149547736.071    2309847.982
2459222.78 634.00    6842137.412  148218267.561    -738692.588   11650468.878  147259465.236   -1840411.285   10462314.274  149752315.965    2298900.368
2459223.78 635.00    4252823.755  148350050.152    -697391.519    9051910.575  147434061.096   -1872067.751    7904430.417  149913057.130    2287279.707
2459224.78 636.00    1662220.582  148436875.102    -655879.105    6450570.095  147563348.729   -1903148.890    5344232.287  150029915.849    2274989.454
2459225.78 637.00    -928886.657  148478747.925    -614168.066    3847246.584  147647281.975   -1933645.067    2782469.425  150102861.085    2262033.255
2459226.78 638.00   -3519713.474  148475688.017    -572271.169    1242740.038  147685829.095   -1963546.829     219891.719  150131874.478    2248414.948
2459227.78 639.00   -6109476.591  148427728.608    -530201.217   -1362148.969  147678972.785   -1992844.913   -2342750.808  150116950.358    2234138.562
2459228.78 640.00   -8697394.188  148334916.714    -487971.049   -3966619.560  147626710.193   -2021530.242   -4904708.204  150058095.733    2219208.317
2459229.78 641.00  -11282686.146  148197313.084    -445593.534   -6569870.823  147529052.922   -2049593.936   -7465230.806  149955330.290    2203628.617
2459230.78 642.00  -13864574.298  148014992.136    -403081.569   -9171102.085  147386027.034   -2077027.309  -10023569.444  149808686.386    2187404.057
2459231.78 643.00  -16442282.667  147788041.899    -360448.072  -11769513.187  147197673.046   -2103821.876  -12578975.654  149618209.032    2170539.417
2459232.78 644.00  -19015037.705  147516563.942    -317705.979  -14364304.754  146964045.920   -2129969.353  -15130701.886  149383955.886    2153039.658
2459233.78 645.00  -21582068.534  147200673.302    -274868.241  -16954678.469  146685215.049   -2155461.661  -17678001.715  149105997.226    2134909.928
2459234.78 646.00  -24142607.181  146840498.409    -231947.817  -19539837.342  146361264.233   -2180290.930  -20220130.050  148784415.933    2116155.555
2459235.78 647.00  -26695888.808  146436181.006    -188957.673  -22118985.988  145992291.659   -2204449.500  -22756343.341  148419307.467    2096782.044
2459236.78 648.00  -29241151.949  145987876.062    -145910.776  -24691330.892  145578409.865   -2227929.926  -25285899.787  148010779.835    2076795.083
2459237.78 649.00  -31777638.730  145495751.686    -102820.091  -27256080.683  145119745.703   -2250724.976  -27808059.548  147558953.562    2056200.533
2459238.78 650.00  -34304595.103  144959989.035     -59698.576  -29812446.402  144616440.298   -2272827.638  -30322084.946  147063961.655    2035004.431
2459239.78 651.00  -36821271.064  144380782.216     -16559.180  -32359641.773  144068649.000   -2294231.121  -32827240.674  146525949.566    2013212.988
2459240.78 652.00  -39326920.876  143758338.187      26585.165  -34896883.467  143476541.328   -2314928.857  -35322794.004  145945075.149    1990832.587
2459241.78 653.00  -41820803.287  143092876.654      69721.545  -37423391.375  142840300.915   -2334914.502  -37808014.990  145321508.615    1967869.778
2459242.78 654.00  -44302181.742  142384629.965     112837.066  -39938388.867  142160125.439   -2354181.940  -40282176.672  144655432.486    1944331.282
2459243.78 655.00  -46770324.598  141633842.995     155918.864  -42441103.060  141436226.556   -2372725.286  -42744555.282  143947041.544    1920223.983
2459244.78 656.00  -49224505.335  140840773.038     198954.101  -44930765.080  140668829.825   -2390538.885  -45194430.442  143196542.772    1895554.933
2459245.78 657.00  -51664002.758  140005689.688     241929.978  -47406610.319  139858174.627   -2407617.314  -47631085.373  142404155.302    1870331.343
2459246.78 658.00  -54088101.200  139128874.714     284833.729  -49867878.699  139004514.079   -2423955.388  -50053807.088  141570110.351    1844560.585
2459247.78 659.00  -56496090.730  138210621.944     327652.632  -52313814.925  138108114.942   -2439548.157  -52461886.598  140694651.159    1818250.188
2459248.78 660.00  -58887267.340  137251237.133     370374.011  -54743668.746  137169257.529   -2454390.908  -54854619.109  139778032.919    1791407.840
2459249.78 661.00  -61260933.151  136251037.833     412985.237  -57156695.201  136188235.599   -2468479.171  -57231304.219  138820522.707    1764041.379
2459250.78 662.00  -63616396.591  135210353.266     455473.735  -59552154.874  135165356.253   -2481808.715  -59591246.116  137822399.413    1736158.797
2459251.78 663.00  -65952972.592  134129524.182     497826.986  -61929314.141  134100939.824   -2494375.553  -61933753.773  136783953.656    1707768.235
2459252.78 664.00  -68269982.775  133008902.726     540032.530  -64287445.415  132995319.757   -2506175.939  -64258141.142  135705487.714    1678877.980
2459253.78 665.00  -70566755.625  131848852.292     582077.972  -66625827.393  131848842.493   -2517206.375  -66563727.348  134587315.433    1649496.466
2459254.78 666.00  -72842626.675  130649747.385     623950.982  -68943745.291  130661867.339   -2527463.608  -68849836.880  133429762.145    1619632.267
2459255.78 667.00  -75096938.678  129411973.474     665639.301  -71240491.085  129434766.339   -2536944.631  -71115799.780  132233164.578    1589294.099
2459256.78 668.00  -77329041.781  128135926.839     707130.745  -73515363.748  128167924.137   -2545646.686  -73360951.836  130997870.765    1558490.815
2459257.78 669.00  -79538293.692  126822014.427     748413.205  -75767669.479  126861737.840   -2553567.263  -75584634.769  129724239.944    1527231.403
2459258.78 670.00  -81724059.848  125470653.693     789474.654  -77996721.932  125516616.871   -2560704.099  -77786196.414  128412642.468    1495524.984
2459259.78 671.00  -83885713.571  124082272.450     830303.147  -80201842.443  124132982.822   -2567055.185  -79964990.910  127063459.696    1463380.809
2459260.78 672.00  -86022636.232  122657308.709     870886.827  -82382360.250  122711269.297   -2572618.757  -82120378.882  125677083.895    1430808.257
2459261.78 673.00  -88134217.402  121196210.522     911213.927  -84537612.716  121251921.761   -2577393.306  -84251727.621  124253918.128    1397816.832
2459262.78 674.00  -90219855.009  119699435.817     951272.774  -86666945.540  119755397.370   -2581377.571  -86358411.265  122794376.147    1364416.161
2459263.78 675.00  -92278955.481  118167452.239     991051.789  -88769712.973  118222164.812   -2584570.543  -88439810.975  121298882.279    1330615.989
2459264.78 676.00  -94310933.894  116600736.984    1030539.495  -90845278.024  116652704.135   -2586971.463  -90495315.117  119767871.311    1296426.180
2459265.78 677.00  -96315214.114  114999776.632    1069724.515  -92893012.665  115047506.570   -2588579.823  -92524319.429  118201788.371    1261856.711
2459266.78 678.00  -98291228.932  113365066.978    1108595.579  -94912298.034  113407074.358   -2589395.367  -94526227.200  116601088.804    1226917.671
2459267.78 679.00 -100238420.203  111697112.864    1147141.525  -96902524.628  111731920.564   -2589418.089  -96500449.437  114966238.054    1191619.259
2459268.78 680.00 -102156238.975  109996428.009    1185351.300  -98863092.499  110022568.899   -2588648.233  -98446405.035  113297711.528    1155971.778
2459269.78 681.00 -104044145.619  108263534.833    1223213.969 -100793411.442  108279553.521   -2587086.293 -100363520.945  111595994.475    1119985.635
2459270.78 682.00 -105901609.949  106498964.285    1260718.708 -102692901.179  106503418.854   -2584733.013 -102251232.338  109861581.848    1083671.337
2459271.78 683.00 -107728111.351  104703255.667    1297854.818 -104560991.542  104694719.384   -2581589.385 -104108982.768  108094978.171    1047039.488
2459272.78 684.00 -109523138.894  102876956.460    1334611.717 -106397122.649  102854019.465   -2577656.650 -105936224.333  106296697.397    1010100.788
2459273.78 685.00 -111286191.450  101020622.141    1370978.952 -108200745.073  100981893.114   -2572936.295 -107732417.832  104467262.775     972866.026
2459274.78 686.00 -113016777.801   99134816.010    1406946.193 -109971320.014   99078923.812   -2567430.056 -109497032.926  102607206.700     935346.080
2459275.78 687.00 -114714416.749   97220109.006    1442503.243 -111708319.463   97145704.288   -2561139.913 -111229548.288  100717070.567     897551.915
2459276.78 688.00 -116378637.224   95277079.530    1477640.034 -113411226.357   95182836.313   -2554068.090 -112929451.756   98797404.628     859494.576
2459277.78 689.00 -118008978.378   93306313.260    1512346.636 -115079534.734   93190930.489   -2546217.057 -114596240.482   96848767.836     821185.188
2459278.78 690.00 -119604989.689   91308402.971    1546613.253 -116712749.887   91170606.029   -2537589.523 -116229421.084   94871727.696     782634.953
2459279.78 691.00 -121166231.052   89283948.349    1580430.230 -118310388.507   89122490.540   -2528188.440 -117828509.782   92866860.104     743855.144
2459280.78 692.00 -122692272.876   87233555.811    1613788.051 -119871978.824   87047219.802   -2518017.001 -119393032.552   90834749.190     704857.106
2459281.78 693.00 -124182696.168   85157838.315    1646677.346 -121397060.744   84945437.543   -2507078.634 -120922525.256   88775987.160     665652.249
2459282.78 694.00 -125637092.616   83057415.180    1679088.891 -122885185.979   82817795.220   -2495377.005 -122416533.784   86691174.130     626252.047
2459283.78 695.00 -127055064.677   80932911.897    1711013.607 -124335918.174   80664951.783   -2482916.017 -123874614.191   84580917.962     586668.035
2459284.78 696.00 -128436225.653   78784959.941    1742442.568 -125748833.032   78487573.453   -2469699.803 -125296332.824   82445834.093     546911.802
2459285.78 697.00 -129780199.764   76614196.591    1773366.998 -127123518.428   76286333.487   -2455732.731 -126681266.456   80286545.370     506994.995
2459286.78 698.00 -131086622.222   74421264.735    1803778.277 -128459574.523   74061911.946   -2441019.396 -128029002.414   78103681.872     466929.308
2459287.78 699.00 -132355139.305   72206812.687    1833667.938 -129756613.871   71814995.460   -2425564.621 -129339138.696   75897880.742     426726.483
2459288.78 700.00 -133585408.414   69971493.998    1863027.675 -131014261.523   69546276.995   -2409373.458 -130611284.104   73669786.004     386398.306
2459289.78 701.00 -134777098.145   67715967.267    1891849.338 -132232155.126   67256455.611   -2392451.179 -131845058.354   71420048.384     345956.605
2459290.78 702.00 -135929888.344   65440895.952    1920124.942 -133409945.012   64946236.224   -2374803.279 -133040092.195   69149325.136     305413.243
2459291.78 703.00 -137043470.164   63146948.184    1947846.662 -134547294.293   62616329.371   -2356435.473 -134196027.521   66858279.852     264780.116
2459292.78 704.00 -138117546.123   60834796.577    1975006.839 -135643878.936   60267450.964   -2337353.692 -135312517.486   64547582.279     224069.154
2459293.78 705.00 -139151830.151   58505118.037    2001597.980 -136699387.852   57900322.050   -2317564.083 -136389226.603   62217908.134     183292.311
2459294.78 706.00 -140146047.637   56158593.579    2027612.761 -137713522.962   55515668.567   -2297073.004 -137425830.857   59869938.913     142461.565
2459295.78 707.00 -141099935.481   53795908.129    2053044.026 -138685999.267   53114221.105   -2275887.024 -138422017.800   57504361.700     101588.915
2459296.78 708.00 -142013242.128   51417750.344    2077884.790 -139616544.917   50696714.653   -2254012.919 -139377486.654   55121868.976      60686.376
2459297.78 709.00 -142885727.614   49024812.419    2102128.241 -140504901.265   48263888.363   -2231457.670 -140291948.401   52723158.422      19765.978
2459298.78 710.00 -143717163.598   46617789.896    2125767.742 -141350822.925   45816485.301   -2208228.458 -141165125.881   50308932.725     -21160.242
2459299.78 711.00 -144507333.397   44197381.482    2148796.827 -142154077.820   43355252.201   -2184332.667 -141996753.877   47879899.380     -62080.238
2459300.78 712.00 -145256032.019   41764288.853    2171209.211 -142914447.228   40880939.220   -2159777.874 -142786579.202   45436770.490    -102981.962
2459301.78 713.00 -145963066.186   39319216.473    2192998.784 -143631725.821   38394299.694   -2134571.851 -143534360.780   42980262.562    -143853.366
2459302.78 714.00 -146628254.367   36862871.399    2214159.616 -144305721.702   35896089.889   -2108722.562 -144239869.730   40511096.312    -184682.408
2459303.78 715.00 -147251426.792   34395963.099    2234685.955 -144936256.433   33387068.757   -2082238.157 -144902889.435   38029996.451    -225457.050
2459304.78 716.00 -147832425.477   31919203.261    2254572.233 -145523165.065   30867997.690   -2055126.972 -145523215.621   35537691.487    -266165.268
2459305.78 717.00 -148371104.241   29433305.608    2273813.062 -146066296.157   28339640.274   -2027397.524 -146100656.424   33034913.513    -306795.050
2459306.78 718.00 -148867328.719   26938985.709    2292403.238 -146565511.793   25802762.046   -1999058.511 -146635032.454   30522398.001    -347334.404
2459307.78 719.00 -149320976.375   24436960.792    2310337.742 -147020687.593   23258130.246   -1970118.802 -147126176.861   28000883.591    -387771.358
2459308.78 720.00 -149731936.509   21927949.563    2327611.738 -147431712.723   20706513.574   -1940587.443 -147573935.392   25471111.881    -428093.964
2459309.78 721.00 -150100110.267   19412672.015    2344220.579 -147798489.898   18148681.950   -1910473.647 -147978166.449   22933827.214    -468290.306
2459310.78 722.00 -150425410.643   16891849.245    2360159.801 -148120935.376   15585406.266   -1879786.792 -148338741.136   20389776.466    -508348.495
2459311.78 723.00 -150707762.481   14366203.269    2375425.131 -148398978.957   13017458.150   -1848536.422 -148655543.315   17839708.828    -548256.681
2459312.78 724.00 -150947102.474   11836456.838    2390012.484 -148632563.973   10445609.717   -1816732.237 -148928469.645   15284375.594    -588003.050
2459313.78 725.00 -151143379.160    9303333.251    2403917.962 -148821647.267    7870633.336   -1784384.093 -149157429.626   12724529.943    -627575.832
2459314.78 726.00 -151296552.918    6767556.178    2417137.860 -148966199.183    5293301.387   -1751502.001 -149342345.638   10160926.719    -666963.303
2459315.78 727.00 -151406595.956    4229849.473    2429668.660 -149066203.534    2714386.025   -1718096.119 -149483152.974    7594322.220    -706153.787
2459316.78 728.00 -151473492.307    1690936.991    2441507.038 -149121657.581     134658.943   -1684176.749 -149579799.870    5025473.969    -745135.661
2459317.78 729.00 -151497237.805    -848457.592    2452649.860 -149132571.995   -2445108.867   -1649754.340 -149632247.535    2455140.501    -783897.357
2459318.78 730.00 -151477840.081   -3387610.955    2463094.186 -149098970.828   -5024147.339   -1614839.474 -149640470.170    -115918.858    -822427.369
2459319.78 731.00 -151415318.536   -5925800.324    2472837.265 -149020891.468   -7601687.578   -1579442.871 -149604454.992   -2686944.217    -860714.251
2459320.78 732.00 -151309704.327   -8462303.639    2481876.544 -148898384.597  -10176962.080   -1543575.381 -149524202.247   -5257175.335    -898746.626
2459321.78 733.00 -151161040.340  -10996399.744    2490209.659 -148731514.140  -12749204.972   -1507247.983 -149399725.222   -7825851.853    -936513.184
2459322.78 734.00 -150969381.166  -13527368.558    2497834.442 -148520357.220  -15317652.230   -1470471.780 -149231050.258  -10392213.507    -974002.691
2459323.78 735.00 -150734793.078  -16054491.255    2504748.920 -148265004.093  -17881541.912   -1433257.992 -149018216.749  -12955500.357   -1011203.986
2459324.78 736.00 -150457353.994  -18577050.443    2510951.311 -147965558.094  -20440114.380   -1395617.961 -148761277.144  -15514953.007   -1048105.991
2459325.78 737.00 -150137153.450  -21094330.334    2516440.031 -147622135.575  -22992612.525   -1357563.138 -148460296.947  -18069812.834   -1084697.709
2459326.78 738.00 -149774292.567  -23605616.930    2521213.690 -147234865.833  -25538281.983   -1319105.084 -148115354.708  -20619322.207   -1120968.231
2459327.78 739.00 -149368884.010  -26110198.188    2525271.092 -146803891.040  -28076371.360   -1280255.468 -147726542.013  -23162724.714   -1156906.737
2459328.78 740.00 -148921051.955  -28607364.199    2528611.237 -146329366.174  -30606132.444   -1241026.057 -147293963.468  -25699265.383   -1192502.499
2459329.78 741.00 -148430932.044  -31096407.362    2531233.320 -145811458.933  -33126820.423   -1201428.720 -146817736.683  -28228190.913   -1227744.887
2459330.78 742.00 -147898671.344  -33576622.553    2533136.730 -145250349.661  -35637694.099   -1161475.416 -146297992.248  -30748749.891   -1262623.369
2459331.78 743.00 -147324428.303  -36047307.300    2534321.054 -144646231.259  -38138016.092   -1121178.199 -145734873.709  -33260193.021   -1297127.518
2459332.78 744.00 -146708372.699  -38507761.953    2534786.070 -143999309.096  -40627053.058   -1080549.206 -145128537.536  -35761773.343   -1331247.010
2459333.78 745.00 -146050685.596  -40957289.855    2534531.756 -143309800.921  -43104075.886   -1039600.658 -144479153.088  -38252746.463   -1364971.631
2459334.78 746.00 -145351559.289  -43395197.507    2533558.281 -142577936.768  -45568359.908    -998344.857 -143786902.579  -40732370.771   -1398291.282
2459335.78 747.00 -144611197.252  -45820794.744    2531866.011 -141803958.854  -48019185.100    -956794.177 -143051981.036  -43199907.666   -1431195.975
2459336.78 748.00 -143829814.081  -48233394.896    2529455.506 -140988121.483  -50455836.278    -914961.067 -142274596.247  -45654621.779   -1463675.842
2459337.78 749.00 -143007635.436  -50632314.960    2526327.520 -140130690.940  -52877603.298    -872858.042 -141454968.722  -48095781.193   -1495721.138
2459338.78 750.00 -142144897.985  -53016875.761    2522483.002 -139231945.382  -55283781.251    -830497.679 -140593331.629  -50522657.669   -1527322.241
2459339.78 751.00 -141241849.338  -55386402.122    2517923.094 -138292174.734  -57673670.651    -787892.618 -139689930.746  -52934526.860   -1558469.657
2459340.78 752.00 -140298747.982  -57740223.025    2512649.132 -137311680.568  -60046577.630    -745055.555 -138745024.392  -55330668.535   -1589154.021
2459341.78 753.00 -139315863.221  -60077671.777    2506662.646 -136290775.995  -62401814.120    -701999.236 -137758883.369  -57710366.798   -1619366.104
2459342.78 754.00 -138293475.103  -62398086.166    2499965.356 -135229785.544  -64738698.038    -658736.459 -136731790.887  -60072910.305   -1649096.810
2459343.78 755.00 -137231874.352  -64700808.632    2492559.177 -134129045.041  -67056553.470    -615280.063 -135664042.494  -62417592.480   -1678337.184
2459344.78 756.00 -136131362.293  -66985186.420    2484446.216 -132988901.482  -69354710.851    -571642.933 -134555946.002  -64743711.737   -1707078.414
2459345.78 757.00 -134992250.781  -69250571.746    2475628.768 -131809712.915  -71632507.137    -527837.986 -133407821.399  -67050571.688   -1735311.830
2459346.78 758.00 -133814862.124  -71496321.948    2466109.323 -130591848.305  -73889285.983    -483878.175 -132220000.772  -69337481.361   -1763028.911
2459347.78 759.00 -132599529.006  -73721799.649    2455890.557 -129335687.404  -76124397.912    -439776.485 -130992828.216  -71603755.411   -1790221.285
2459348.78 760.00 -131346594.404  -75926372.915    2444975.339 -128041620.621  -78337200.485    -395545.922 -129726659.739  -73848714.334   -1816880.735
2459349.78 761.00 -130056411.505  -78109415.406    2433366.724 -126710048.882  -80527058.463    -351199.519 -128421863.171  -76071684.675   -1842999.197
2459350.78 762.00 -128729343.629  -80270306.532    2421067.957 -125341383.497  -82693343.973    -306750.323 -127078818.063  -78271999.233   -1868568.765
2459351.78 763.00 -127365764.135  -82408431.610    2408082.470 -123936046.014  -84835436.669    -262211.401 -125697915.581  -80448997.276   -1893581.696
2459352.78 764.00 -125966056.336  -84523182.013    2394413.881 -122494468.084  -86952723.886    -217595.826 -124279558.399  -82602024.739   -1918030.408
2459353.78 765.00 -124530613.409  -86613955.323    2380065.994 -121017091.310  -89044600.798    -172916.681 -122824160.593  -84730434.434   -1941907.484
2459354.78 766.00 -123059838.301  -88680155.483    2365042.797 -119504367.107  -91110470.567    -128187.052 -121332147.519  -86833586.247   -1965205.676
2459355.78 767.00 -121554143.637  -90721192.944    2349348.465 -117956756.547  -93149744.493     -83420.026 -119803955.700  -88910847.341   -1987917.905
2459356.78 768.00 -120013951.625  -92736484.815    2332987.353 -116374730.216  -95161842.159     -38628.685 -118240032.702  -90961592.352   -2010037.266
2459357.78 769.00 -118439693.954  -94725455.009    2315963.999 -114758768.058  -97146191.577       6173.895 -116640837.009  -92985203.587   -2031557.027
2459358.78 770.00 -116831811.697  -96687534.389    2298283.123 -113109359.224  -99102229.323      50974.650 -115006837.891  -94981071.218   -2052470.635
2459359.78 771.00 -115190755.207  -98622160.916    2279949.625 -111427001.912 -101029400.681      95760.530 -113338515.276  -96948593.476   -2072771.714
2459360.78 772.00 -113516984.015 -100528779.789    2260968.581 -109712203.217 -102927159.773     140518.503 -111636359.609  -98887176.837   -2092454.071
2459361.78 773.00 -111810966.723 -102406843.593    2241345.250 -107965478.965 -104794969.692     185235.558 -109900871.715 -100796236.212   -2111511.693
2459362.78 774.00 -110073180.894 -104255812.432    2221085.065 -106187353.559 -106632302.630     229898.711 -108132562.652 -102675195.134   -2129938.757
2459363.78 775.00 -108304112.946 -106075154.079    2200193.633 -104378359.814 -108438640.006     274495.004 -106331953.569 -104523485.939   -2147729.622
2459364.78 776.00 -106504258.038 -107864344.106    2178676.738 -102539038.795 -110213472.587     319011.514 -104499575.551 -106340549.946   -2164878.841
2459365.78 777.00 -104674119.956 -109622866.030    2156540.338 -100669939.650 -111956300.610     363435.351 -102635969.470 -108125837.638   -2181381.154
2459366.78 778.00 -102814210.997 -111350211.442    2133790.558  -98771619.451 -113666633.896     407753.665 -100741685.823 -109878808.834   -2197231.494
2459367.78 779.00 -100925051.852 -113045880.150    2110433.699  -96844643.019 -115343991.967     451953.649  -98817284.575 -111598932.866   -2212424.991
2459368.78 780.00  -99007171.485 -114709380.305    2086476.228  -94889582.758 -116987904.159     496022.541  -96863334.995 -113285688.744   -2226956.968
2459369.78 781.00  -97061107.013 -116340228.538    2061924.781  -92907018.490 -118597909.725     539947.630  -94880415.488 -114938565.327   -2240822.947
2459370.78 782.00  -95087403.581 -117937950.093    2036786.159  -90897537.277 -120173557.948     583716.254  -92869113.426 -116557061.489   -2254018.649
2459371.78 783.00  -93086614.234 -119502078.953    2011067.329  -88861733.254 -121714408.236     627315.811  -90830024.974 -118140686.276   -2266539.995
2459372.78 784.00  -91059299.794 -121032157.968    1984775.420  -86800207.452 -123220030.230     670733.756  -88763754.915 -119688959.067   -2278383.108
2459373.78 785.00  -89006028.728 -122527738.987    1957917.725  -84713567.631 -124690003.893     713957.605  -86670916.471 -121201409.731   -2289544.314
2459374.78 786.00  -86927377.015 -123988382.976    1930501.694  -82602428.098 -126123919.610     756974.944  -84552131.121 -122677578.776   -2300020.145
2459375.78 787.00  -84823928.016 -125413660.150    1902534.939  -80467409.534 -127521378.278     799773.424  -82408028.415 -124117017.502   -2309807.337
2459376.78 788.00  -82696272.332 -126803150.091    1874025.226  -78309138.817 -128881991.391     842340.769  -80239245.786 -125519288.144   -2318902.834
2459377.78 789.00  -80545007.673 -128156441.867    1844980.477  -76128248.844 -130205381.134     884664.779  -78046428.359 -126883964.017   -2327303.788
2459378.78 790.00  -78370738.716 -129473134.159    1815408.768  -73925378.352 -131491180.454     926733.333  -75830228.762 -128210629.656   -2335007.559
2459379.78 791.00  -76174076.962 -130752835.368    1785318.326  -71701171.743 -132739033.149     968534.389  -73591306.923 -129498880.947   -2342011.717
2459380.78 792.00  -73955640.594 -131995163.742    1754717.527  -69456278.895 -133948593.943    1010055.991  -71330329.877 -130748325.268   -2348314.046
2459381.78 793.00  -71716054.331 -133199747.484    1723614.897  -67191354.991 -135119528.559    1051286.270  -69047971.562 -131958581.610   -2353912.538
2459382.78 794.00  -69455949.282 -134366224.863    1692019.105  -64907060.335 -136251513.789    1092213.449  -66744912.618 -133129280.708   -2358805.399
2459383.78 795.00  -67175962.794 -135494244.334    1659938.966  -62604060.165 -137344237.567    1132825.844  -64421840.178 -134260065.159   -2362991.048
2459384.78 796.00  -64876738.305 -136583464.636    1627383.438  -60283024.476 -138397399.031    1173111.865  -62079447.659 -135350589.546   -2366468.118
2459385.78 797.00  -62558925.183 -137633554.910    1594361.616  -57944627.836 -139410708.588    1213060.024  -59718434.555 -136400520.544   -2369235.456
2459386.78 798.00  -60223178.578 -138644194.796    1560882.735  -55589549.200 -140383887.975    1252658.934  -57339506.220 -137409537.040   -2371292.125
2459387.78 799.00  -57870159.263 -139615074.542    1526956.165  -53218471.730 -141316670.312    1291897.315  -54943373.656 -138377330.234   -2372637.402
2459388.78 800.00  -55500533.474 -140545895.106    1492591.412  -50832082.606 -142208800.163    1330763.992  -52530753.296 -139303603.742   -2373270.779
2459389.78 801.00  -53114972.747 -141436368.250    1457798.109  -48431072.845 -143060033.583    1369247.902  -50102366.779 -140188073.699   -2373191.968
2459390.78 802.00  -50714153.760 -142286216.646    1422586.023  -46016137.114 -143870138.171    1407338.097  -47658940.739 -141030468.852   -2372400.891
2459391.78 803.00  -48298758.164 -143095173.967    1386965.045  -43587973.546 -144638893.113    1445023.741  -45201206.572 -141830530.651   -2370897.692
2459392.78 804.00  -45869472.417 -143862984.982    1350945.192  -41147283.550 -145366089.228    1482294.122  -42729900.216 -142588013.337   -2368682.727
2459393.78 805.00  -43426987.616 -144589405.647    1314536.603  -38694771.630 -146051529.010    1519138.645  -40245761.926 -143302684.024   -2365756.571
2459394.78 806.00  -40971999.327 -145274203.196    1277749.537  -36231145.196 -146695026.661    1555546.841  -37749536.040 -143974322.780   -2362120.015
2459395.78 807.00  -38505207.409 -145917156.229    1240594.371  -33757114.377 -147296408.135    1591508.369  -35241970.757 -144602722.702   -2357774.065
2459396.78 808.00  -36027315.846 -146518054.794    1203081.596  -31273391.836 -147855511.163    1627013.015  -32723817.898 -145187689.983   -2352719.944
2459397.78 809.00  -33539032.565 -147076700.473    1165221.818  -28780692.581 -148372185.288    1662050.697  -30195832.680 -145729043.983   -2346959.090
2459398.78 810.00  -31041069.260 -147592906.461    1127025.750  -26279733.780 -148846291.892    1696611.468  -27658773.480 -146226617.289   -2340493.156
2459399.78 811.00  -28534141.214 -148066497.644    1088504.215  -23771234.572 -149277704.219    1730685.518  -25113401.596 -146680255.772   -2333324.013
2459400.78 812.00  -26018967.116 -148497310.678    1049668.140  -21255915.882 -149666307.398    1764263.174  -22560481.016 -147089818.645   -2325453.741
2459401.78 813.00  -23496268.875 -148885194.058    1010528.555  -18734500.231 -150011998.464    1797334.908  -20000778.178 -147455178.508   -2316884.639
2459402.78 814.00  -20966771.438 -149230008.191     971096.587  -16207711.549 -150314686.374    1829891.331  -17435061.732 -147776221.395   -2307619.216
2459403.78 815.00  -18431202.603 -149531625.465     931383.464  -13676274.991 -150574292.023    1861923.205  -14864102.301 -148052846.814   -2297660.194
