############## LISACode v 1.4.5-16/06/2009 at 2009-07-04T14:40:09 ##############
############## Configuration : ConfigRefBase ##############
# # Time parameters (all in seconds) ;
# # Step in time (second) for simulate physics process (continuous) ;
#  Time : StepPhysic 0.5 ;
# # Step in time (second) for measurement the phasemeters (Numeric) ;
#  Time : StepMeasure 1 ;
# # Duration ;
#  TIME : Max 10000 ;
# # Precision in delays used by TDI ;
# # Time : DeltaTDIDelay 1e-6 ;
# # Display step ;
#  Time : StepDisplay 500 ;
# # Interpolation in TDI application ;
# Interpolation : LAG 20 ;
# 
# TDIDelayApprox : off ;
# 
# # Orbits and Geometry ;
# # Nominal armlenght ;
# Orbits : Armlength 5e9 ;
# # Start time for the orbits ;
# Orbits : StartTime 0.0 ;
# Orbits : InitialRotation 0.0 ;
# Orbits : Type LISACode ;
# Orbits : Approx Eccentric ;
# Orbits : Order 2 ;
# 
# # Detector parameters ; 
# # Laser power (in Watt) ;
# Detector : LaserPower 1 ;
# # Apply the filter in the phasemeter  ;
# Detector : PhaMetFilter On ;
# Detector : PhaMetFilterParameters : attenuation 180 oscillation 0.1 FactFmesForHighFreq 0.1 FactFmesForLowFreq 0.3 ;
# Detector : InternalPhasemeters IfNoises ;
# 
# # Record ASCII ;
#  Record : SignalSC 1 SC1.txt ASCII ;
# # Record : SignalSC 2 SC2.txt ASCII ;
# # Record : SignalSC 3 SC3.txt ASCII ;
#  Record : Delay Delay.txt ASCII ;
#  Record : Position Pos.txt ASCII ;
#  Record : TDI TDI.txt ASCII ;
# 
# # Record BINARY ;
# # Record : SignalSC 1 SC1.bin BINARY ;
#  Record : SignalSC 2 SC2.bin BINARY ;
#  Record : SignalSC 3 SC3.bin BINARY ;
# # Record : Delay Delay.bin BINARY ;
# # Record : Position Pos.bin BINARY ;
# # Record : TDI TDI.bin BINARY ;
# 
# 
# # Gravitationals waves ( Direction & Angle of polarisation : Beta  Lambda & Psi in degrees ) ;
# # Monochromatic GW ;
#  GW : Bet 27.0 , Lam 297.0 , Psi 229.0 : Mono : f 1e-4 , hp 1.0e-19 , hc 0.0 , Phi0hp 0.0 , Phi0hc 0.0 ;
# 
# # Binary source ( M1 & M2 in solar mass, orbital frequency in Hz, inclination in degrees, initial phase [0 , 2PI], distance in kpc) ;
#  GW : Bet 68.0 , Lam 135.0 , Psi 12.0  : Binary : M1 1.0e5 , M2 1.0e6 , forb 1.0e-3 , inc 42.0 , phi0 0 , r 1.0e5 ;
# 
# # Binary source compute in PN approximation ( M1 & M2 in solar mass, orbital frequency in Hz, inclination in degrees, initial phase [0 , 2PI], distance in kpc, type 1 for 1PN or 2 for PN, if type 2 omegao taud0 gw) ;
#  GW : Bet -56.0 , Lam 154.0 , Psi 32.0  : PostNewtonBinary : M1 1.0e6 , M2 1.0e6 , tcoal 9676800.0 , inc 90 , phase 1.2 , r 1e5 , type 2 , omega0 1.0 , taud0 10.0 , gw 1.0 ;
# 
# # Spinning black hole binary ;
# GW : Bet 37.68025039158266 , Lam 285.8612437864652 , Psi 0.0  : FastSpinBBH : M1 1465580.75942 , M2 868710.795073 , tcoal 31525128.7938 , phase 1.16933157672 , r 1000000.0 ,
#  S1 0.0770493004546 , S2 0.268523395273 , polS1 160.24533138914506 , polS2 130.59343637800927 , azS1 0.8027554175918619 , azS2 238.99790401516472 , polL 162.0742928004962 , azL 328.8864991548683 , PN 0.0 ;
# 
# # Stochastic source ;
# GW : Bet 11.715852394919027 , Lam 45.0 , Psi 0.0 : Stochastic : Slope -3 , Fmin 1.0e-5 , Fknee 0.1 , hp 1.6137533888e-25 ,  hc 1.6137533888e-25 ;
# 
# 
# # GW read in file ( file name) ;
# # GW : Bet 0.0 , Lam 0.0 , Psi 0.0 : File : GWAMCVn.txt ;
# 
# 
# # Noises ( Type[Laser, OpticalBench, InertialMass] , spacecraft number, Direction of external beam [0 for counterclockwise , 1 for clockwise] ;
#  Noise : Laser 1 0 : White 1.0e-13 ;
#  Noise : Laser 2 0 : White 1.0e-13 ;
#  Noise : Laser 3 0 : White 1.0e-13 ;
#  Noise : Laser 1 1 : White 1.0e-13 ;
#  Noise : Laser 2 1 : White 1.0e-13 ;
#  Noise : Laser 3 1 : White 1.0e-13 ;
#  Noise : Mass 1 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 2 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 3 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 1 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 2 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 3 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
# # Noise : Mass 1 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 2 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 3 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 1 1 : Filter_1of 1.59e-24 ;
# # Noise : Mass 2 1 : Filter_1of 1.59e-24 ;
# # Noise : Mass 3 1 : Filter_1of 1.59e-24 ;
#  Noise : Shot 1 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 2 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 3 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 1 1 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 2 1 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 3 1 : Filter_fLosP 2.30e-19 ;
#  Noise : OOPN 1 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 2 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 3 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 1 1 : Filter_f 3.49e-19 ;
#  Noise : OOPN 2 1 : Filter_f 3.49e-19 ;
#  Noise : OOPN 3 1 : Filter_f 3.49e-19 ;
# 
# 
# # 3 USO Clocks, one per spacecraft ( offset ... derivs ... noise ...) ;
# # USO : SC 2 : offset 0.006 ;
# # USO : SC 3 : derivs 1e-6 noise 1e-7 ;
# 
# 
# # TDI (Name) ;
# # Combinations ( sign delay1 delay2 ... measurement) for example : -5235 ;
# # For delay and measurement the number is [1,2,3] for counterclockwise and [4,5,6] for clockwise ;
#  TDI : X  ;
#  TDI : Y  ;
#  TDI : Z  ;
#  TDI : X2s1  1 , 35 , 364 , 3653 , 36524 , 365253 , 3652521 , 36525235 , 
#  -4 , -53 , -521 , -5235 , -52361 , -523635 , -5236364 , -52363653 ;
#  TDI : X2s2  ;
#  TDI : X2s3  3 , 24 , 256 , 2542 , 25416 , 254142 , 2541413 , 25414124 , 
#  -6 , -42 , -413 , -4124 , -41253 , -412524 , -4125256 , -41252542 ;
#  TDI : P1  25 , -63 , -22 , 66 , 642 , -216 , 1463 , -1425 ;
#  TDI : Zeta1 ;
#  TDI : A ;
#  TDI : E ;
#  TDI : T ;
#  TDI : Alpha ; 
#  TDI : AlphaId -1 , -32 , -133 , 4 , 455 , 56 ;
#  TDI : Alphaf2 -1 x 2 , -32 x 2 , -133 x 2 , 4 x 2 , 455 x 2 , 56 x 2 ;
# 
#  
#  END
#  
############## End of configuration ##############
#Time s1 sp1 tau1 taup1
8330 1.70799827047107e-14 -2.04001666862172e-14 2.01297957698699e-14 -2.01298924929371e-14
8331 -9.34212470514468e-15 -2.25518930922174e-15 -8.79589525669349e-15 8.79579853906082e-15
8332 -3.00380332756264e-14 2.21990032825773e-14 -4.60353375345942e-14 4.60352408230366e-14
8333 -3.88414351293753e-14 4.43960277443467e-14 -8.00582204968617e-14 8.00581237907876e-14
8334 -3.3851845385472e-14 5.63692984567839e-14 -9.97047721835307e-14 9.97046754810629e-14
8335 -1.81041358807546e-14 5.35360065897354e-14 -9.82221198751769e-14 9.82220231733433e-14
8336 1.49579298993167e-15 3.62232448473193e-14 -7.585214890307e-14 7.58520521982885e-14
8337 1.65870495114745e-14 9.42385725942611e-15 -4.00011868260408e-14 4.00010901148355e-14
8338 2.02725232754604e-14 -1.90723817231291e-14 -2.87536312609066e-15 2.8752664058664e-15
8339 9.52353629895827e-15 -4.14359603519246e-14 2.26228160846896e-14 -2.26229128150377e-14
8340 -1.37593120435577e-14 -5.24055278965054e-14 2.73043775653798e-14 -2.73044743052252e-14
8341 -4.33830895989977e-14 -5.08069568246817e-14 8.85346779762578e-15 -8.85356454483743e-15
8342 -7.0954140737993e-14 -3.94956450092126e-14 -2.73810604354701e-14 2.73809636838712e-14
8343 -8.86734004084984e-14 -2.38547507362847e-14 -7.02333275756617e-14 7.02332308225913e-14
8344 -9.1846975908159e-14 -9.52367961541495e-15 -1.06533813142543e-13 1.06533716389947e-13
8345 -8.02431793230241e-14 -2.84602770469787e-16 -1.25519574556715e-13 1.2551947780493e-13
8346 -5.78619671315181e-14 3.08596820621108e-15 -1.22282628480419e-13 1.22282531727992e-13
8347 -3.12724627239427e-14 2.62221064271046e-15 -9.90790902522368e-14 9.9078993496263e-14
8348 -7.19671071247743e-15 1.80581319757983e-15 -6.41236613594095e-14 6.41235645963094e-14
8349 9.7266405793826e-15 3.66748710218932e-15 -2.84101452756911e-14 2.84100485022213e-14
8350 1.81739144448323e-14 9.17607506478431e-15 -1.78627957850535e-15 1.78618279274262e-15
8351 1.99663849743267e-14 1.65980062192468e-14 1.02768310241119e-14 -1.0276927822074e-14
8352 1.86768899622667e-14 2.21033048595058e-14 8.10533804545162e-15 -8.10543485328006e-15
8353 1.7681868822556e-14 2.13835094781972e-14 -2.96139320428093e-15 2.96129639083379e-15
8354 1.85340066322586e-14 1.16308510247135e-14 -1.51219258447053e-14 1.51218290309861e-14
8355 2.0366541030394e-14 -6.93106748279696e-15 -2.13645368335974e-14 2.13644400249244e-14
8356 2.05712120562854e-14 -3.06142654110394e-14 -1.81536622995803e-14 1.81535655000668e-14
8357 1.64136191572692e-14 -5.31623701402397e-14 -6.56956558322463e-15 6.56946879483957e-15
8358 6.81151521878964e-15 -6.76956334349085e-14 8.44158308121621e-15 -8.44167985910409e-15
8359 -6.59873285245424e-15 -6.90193424561787e-14 2.03142359463543e-14 -2.03143327168135e-14
8360 -1.9687286084905e-14 -5.54640446161383e-14 2.3661843421401e-14 -2.36619401891763e-14
8361 -2.73534895956808e-14 -2.9590339727185e-14 1.65134537283435e-14 -1.65135504986845e-14
8362 -2.57458246846991e-14 2.50197762239386e-15 1.13513817300663e-15 -1.1352349504013e-15
8363 -1.42117846812931e-14 3.30255832587479e-14 -1.68444896307043e-14 1.68443928435246e-14
8364 3.94261811828836e-15 5.48813289230389e-14 -3.06283914003432e-14 3.06282946028232e-14
8365 2.23441779036128e-14 6.37535334722357e-14 -3.48961082625464e-14 3.48960114560027e-14
8366 3.38649431672639e-14 5.92387653803219e-14 -2.78794238807039e-14 2.78793270673727e-14
8367 3.34944916364221e-14 4.46740524978473e-14 -1.20816364997589e-14 1.20815396814873e-14
8368 2.06112972518913e-14 2.57831213905466e-14 6.6265453288184e-15 -6.62664215180489e-15
8369 -3.33867822532248e-16 8.65042666258382e-15 2.11924686278948e-14 -2.11925654577076e-14
8370 -2.11164509815122e-14 -2.26964643709153e-15 2.60329684749048e-14 -2.60330653158918e-14
8371 -3.26293917720534e-14 -5.45401720432861e-15 1.91690088273768e-14 -1.9169105685162e-14
8372 -2.83187142477161e-14 -2.53819213231201e-15 3.05493965524458e-15 -3.05503653515781e-15
8373 -6.8517280254432e-15 2.53445700603129e-15 -1.62080067791822e-14 1.62079098738124e-14
8374 2.70422955879161e-14 5.09154416136951e-15 -3.10007848511369e-14 3.10006879202725e-14
8375 6.39395659797086e-14 1.47712428651274e-15 -3.49076007759297e-14 3.49075038232508e-14
8376 9.28330567979324e-14 -9.61101462825848e-15 -2.50741934899282e-14 2.50740965222185e-14
8377 1.04848081536478e-13 -2.65979084222669e-14 -3.38208373556312e-15 3.38198676120352e-15
8378 9.61879372970498e-14 -4.54492173964503e-14 2.39681299432838e-14 -2.39682269162723e-14
8379 6.92362799470824e-14 -6.0867684307815e-14 4.83295148487617e-14 -4.83296118145469e-14
8380 3.14582046465527e-14 -6.78906694858019e-14 6.13232896107971e-14 -6.13233865669009e-14
8381 -7.41593063789738e-15 -6.34214362464684e-14 5.752009061752e-14 -5.75201875650069e-14
8382 -3.88070000474714e-14 -4.72676665436906e-14 3.62418512139982e-14 -3.62419481566866e-14
8383 -5.80094007065012e-14 -2.24019780739304e-14 1.92803266606687e-15 -1.92812960906036e-15
8384 -6.5258181330007e-14 5.64412259438283e-15 -3.70430185835082e-14 3.704292163548e-14
8385 -6.48706723839341e-14 3.01317326100948e-14 -7.0720945426718e-14 7.0720848470636e-14
8386 -6.29468946513724e-14 4.49019459487927e-14 -9.04302147028801e-14 9.04301177380769e-14
8387 -6.46287122893859e-14 4.61543727114064e-14 -9.12489749178071e-14 9.12488779457874e-14
8388 -7.20080730454006e-14 3.37246788082024e-14 -7.33842700791335e-14 7.33841731027239e-14
8389 -8.34369511785139e-14 1.1441233045701e-14 -4.20410164129708e-14 4.204091943515e-14
8390 -9.43916828644851e-14 -1.36559310998016e-14 -5.83773284845003e-15 5.83763587128417e-15
8391 -9.94360957887199e-14 -3.31440809663084e-14 2.57388535977194e-14 -2.57389505736868e-14
8392 -9.44461330336289e-14 -3.96685681654864e-14 4.5061987273306e-14 -4.50620842490496e-14
8393 -7.82300799976224e-14 -2.93299389520908e-14 4.84540961120726e-14 -4.84541930895358e-14
8394 -5.29817114548261e-14 -3.24576789570052e-15 3.70281965174382e-14 -3.70282934986968e-14
8395 -2.34912667431471e-14 3.23055473648931e-14 1.60730723906813e-14 -1.607316937716e-14
8396 4.49282584989766e-15 6.73567969315895e-14 -6.7690007694717e-15 6.76890377744067e-15
8397 2.60856414328874e-14 9.10234829944316e-14 -2.39189160295995e-14 2.39188190327382e-14
8398 3.86091590975504e-14 9.47925093897078e-14 -3.01039490986623e-14 3.01038520982921e-14
8399 4.20437801986565e-14 7.5299286690278e-14 -2.37575458094816e-14 2.37574488068743e-14
8400 3.85446345715509e-14 3.56507689465344e-14 -7.21260380777781e-15 7.21250680360203e-15
8401 3.13190277690773e-14 -1.52244804658323e-14 1.42708683385055e-14 -1.42709653444101e-14
8402 2.33496296309551e-14 -6.50782975139836e-14 3.42415702576251e-14 -3.42416672660623e-14
8403 1.64372367301847e-14 -1.01937383570263e-13 4.69540782902783e-14 -4.69541753021951e-14
8404 1.08592187295656e-14 -1.17631075003965e-13 4.88427201970065e-14 -4.88428172129103e-14
8405 5.68147083447484e-15 -1.10095858332436e-13 3.91977373104495e-14 -3.91978343300044e-14
8406 -4.76956554151628e-16 -8.37184387789234e-14 1.99787923920672e-14 -1.99788894140481e-14
8407 -8.56872360542095e-15 -4.76632687598552e-14 -5.01369773647387e-15 5.01360071385504e-15
8408 -1.84838015285565e-14 -1.28231215561482e-14 -3.12301829313774e-14 3.12300859099225e-14
8409 -2.88945210754351e-14 1.1526637140559e-14 -5.43563117922282e-14 5.43562147732333e-14
8410 -3.76314354318267e-14 2.02532832661781e-14 -7.09632136583391e-14 7.0963116642336e-14
8411 -4.244519111272e-14 1.33171253934807e-14 -7.87893763022176e-14 7.8789279289087e-14
8412 -4.18695351695798e-14 -5.00388412199458e-15 -7.67678325435352e-14 7.67677355329185e-14
8413 -3.58614229585016e-14 -2.81579139479876e-14 -6.4958805291411e-14 6.49587082831987e-14
8414 -2.59678668006355e-14 -4.97800901852413e-14 -4.44927832163406e-14 4.44926862109587e-14
8415 -1.49314914913438e-14 -6.56634514248156e-14 -1.75219305554434e-14 1.75218335537372e-14
8416 -5.84443923921011e-15 -7.46075044888321e-14 1.29109160959849e-14 -1.29110130932856e-14
8417 -1.1263462180495e-15 -7.79902507320581e-14 4.31918803859741e-14 -4.31919773790098e-14
8418 -1.6772450779597e-15 -7.8402352435837e-14 6.96803858233895e-14 -6.96804828137978e-14
8419 -6.50991340233081e-15 -7.80083814414758e-14 8.93937058671252e-14 -8.93938028581895e-14
8420 -1.30103354331032e-14 -7.73501586900092e-14 1.00639904443865e-13 -1.00640001439992e-13
8421 -1.77622483971723e-14 -7.50771177812843e-14 1.03372862974711e-13 -1.03372959980321e-13
8422 -1.76766357308587e-14 -6.86785057947971e-14 9.9108301307139e-14 -9.9108398325316e-14
8423 -1.1057130451401e-14 -5.58687408963655e-14 9.03867411962424e-14 -9.03868382276598e-14
8424 1.75626018882161e-15 -3.60095813859276e-14 7.99428597817147e-14 -7.99429568243049e-14
8425 1.8394823620062e-14 -1.09441455953992e-14 6.98690457233142e-14 -6.98691427728965e-14
8426 3.51454937456536e-14 1.51367974316477e-14 6.1084480371522e-14 -6.10845774232455e-14
8427 4.81167044645649e-14 3.67846297569309e-14 5.33178908622411e-14 -5.33179879123569e-14
8428 5.45200551756e-14 4.89517655574998e-14 4.56119592492733e-14 -4.56120562965791e-14
8429 5.36382828296599e-14 4.86195444743096e-14 3.71349323172481e-14 -3.71350293636318e-14
8430 4.71240666586125e-14 3.5818779619315e-14 2.79331162263084e-14 -2.79332132761347e-14
8431 3.84764006538878e-14 1.37051032046876e-14 1.9250027136641e-14 -1.92501241951647e-14
8432 3.18156665817629e-14 -1.2299718932803e-14 1.31946395337004e-14 -1.3194736605078e-14
8433 3.03354468438782e-14 -3.59711844124122e-14 1.18153182778976e-14 -1.1815415363548e-14
8434 3.49552345395607e-14 -5.18527447653719e-14 1.59236320182877e-14 -1.59237291162448e-14
8435 4.36722938102065e-14 -5.64665041356926e-14 2.41883880160898e-14 -2.41884851216218e-14
8436 5.19090074754389e-14 -4.88863915983105e-14 3.29897550564608e-14 -3.29898521637479e-14
8437 5.3831632295146e-14 -3.06453956830974e-14 3.72678087379666e-14 -3.72679058422111e-14
8438 4.42792070012066e-14 -5.14755475729061e-15 3.21984180753064e-14 -3.21985151744689e-14
8439 2.07013485872577e-14 2.31619825446022e-14 1.51390286367595e-14 -1.51391257322447e-14
8440 -1.55503644221422e-14 4.964793026649e-14 -1.29174321013306e-14 1.29173350053189e-14
8441 -5.90686274091699e-14 7.02275673886451e-14 -4.70457800597943e-14 4.70456829579943e-14
8442 -1.01522977590389e-13 8.1957093197623e-14 -7.95232205749268e-14 7.95231234631898e-14
8443 -1.3381027088492e-13 8.34427936313973e-14 -1.0212225991699e-13 1.0212216279403e-13
8444 -1.48600258252938e-13 7.50398528335482e-14 -1.08802914761106e-13 1.08802817629122e-13
8445 -1.42487687984638e-13 5.87751552332077e-14 -9.78276705199169e-14 9.78275733837852e-14
8446 -1.17053472027358e-13 3.79413457689203e-14 -7.2478717924098e-14 7.24786207893947e-14
8447 -7.8466896061178e-14 1.63800664927145e-14 -4.00437586755791e-14 4.00436615461103e-14
8448 -3.57249408890551e-14 -2.41427389557928e-15 -9.37671775598241e-15 9.37662063173817e-15
8449 1.93112102923338e-15 -1.61339222205537e-14 1.2111020667718e-14 -1.21111177914156e-14
8450 2.76097308083182e-14 -2.41688516826124e-14 2.09315542474101e-14 -2.09316513792002e-14
8451 3.85583003454393e-14 -2.75904880365004e-14 1.85471387696092e-14 -1.85472359200044e-14
8452 3.66036435810873e-14 -2.85799580295216e-14 1.05478011462002e-14 -1.05478983247821e-14
8453 2.71542852805472e-14 -2.94815562342548e-14 4.28221979432287e-15 -4.28231700712516e-15
8454 1.71546464133849e-14 -3.1820374491925e-14 5.83857784632335e-15 -5.83867509423615e-15
8455 1.27151355077747e-14 -3.56545330803855e-14 1.75277760370456e-14 -1.75278733157131e-14
8456 1.72153285751957e-14 -3.95128047054384e-14 3.68329267887821e-14 -3.68330240899555e-14
8457 3.04722454592731e-14 -4.09417138667529e-14 5.72282278114169e-14 -5.7228325125255e-14
8458 4.91663366223433e-14 -3.74477351347286e-14 7.05580204534649e-14 -7.05581177710058e-14
8459 6.82737729440699e-14 -2.74723269389018e-14 7.00813863152505e-14 -7.00814836302949e-14
8460 8.29228685761899e-14 -1.10404033702995e-14 5.30507350658038e-14 -5.30508323757257e-14
8461 8.99858070900421e-14 1.01332311461161e-14 2.18836782419423e-14 -2.18837755473563e-14
8462 8.88620055881671e-14 3.30808796950435e-14 -1.64805932591078e-14 1.64804959555069e-14
8463 8.12440309156531e-14 5.43728506175703e-14 -5.27853908545555e-14 5.27852935494383e-14
8464 7.00517695017551e-14 7.09759187654074e-14 -7.84169362439765e-14 7.84168389345735e-14
8465 5.80265976698631e-14 8.09119480308119e-14 -8.80755818329534e-14 8.80754845176631e-14
8466 4.65814748290267e-14 8.35559776434691e-14 -8.12523095385891e-14 8.12522122169617e-14
8467 3.53711856947694e-14 7.95509654688477e-14 -6.2059767596824e-14 6.20596702691406e-14
8468 2.27371395122153e-14 7.04299637757242e-14 -3.75598577544011e-14 3.75597604211876e-14
8469 6.81840053409505e-15 5.80953748986705e-14 -1.52428959463056e-14 1.52427986080656e-14
8470 -1.31526375554e-14 4.43099934184359e-14 -5.69215460187279e-16 5.69118117455222e-16
8471 -3.59306808977837e-14 3.03250170992938e-14 4.59330263433176e-15 -4.59339998072762e-15
8472 -5.813156284564e-14 1.67241055269766e-14 2.16695351064669e-15 -2.16705085935972e-15
8473 -7.50091477187055e-14 3.50709632103709e-15 -3.26491160785789e-15 3.2648142586344e-15
8474 -8.18920320334739e-14 -9.62573030241401e-15 -6.41582966333646e-15 6.41573231542441e-15
8475 -7.57775960926103e-14 -2.28892969413575e-14 -3.33331118685867e-15 3.33321384136979e-15
8476 -5.65135383477884e-14 -3.60703433263873e-14 7.20191476632221e-15 -7.20201210970956e-15
8477 -2.71427362225477e-14 -4.83639839610227e-14 2.33487240121484e-14 -2.3348821355572e-14
8478 6.7169603992194e-15 -5.84748120122355e-14 4.09755348659585e-14 -4.09756322131765e-14
8479 3.8258267707211e-14 -6.4973387059615e-14 5.51744542101659e-14 -5.51745515657605e-14
8480 6.11964545892625e-14 -6.67987600644787e-14 6.19485594438242e-14 -6.19486568120312e-14
8481 7.12955728179078e-14 -6.37301493104574e-14 5.94987712352506e-14 -5.94988686188035e-14
8482 6.729648246007e-14 -5.66436196819651e-14 4.8723549794566e-14 -4.87236471939614e-14
8483 5.10503918573311e-14 -4.74276985755986e-14 3.28339913265187e-14 -3.28340887399576e-14
8484 2.69046695840984e-14 -3.85375035383512e-14 1.62718810179485e-14 -1.62719784419615e-14
8485 5.75434271921418e-16 -3.22881785316957e-14 3.31196080342556e-15 -3.31205823393472e-15
8486 -2.21706924159412e-14 -3.00894048833511e-14 -3.21036430969735e-15 3.21026687627728e-15
8487 -3.67147231701094e-14 -3.18710678955837e-14 -2.67473931700015e-15 2.6746418830116e-15
8488 -4.04313395060393e-14 -3.59227448813481e-14 3.25109706451579e-15 -3.25119449813837e-15
8489 -3.30574777156415e-14 -3.92617376054658e-14 1.12363716278833e-14 -1.12364690612008e-14
8490 -1.65632293004113e-14 -3.84791035033228e-14 1.74029956169831e-14 -1.7403093050292e-14
8491 5.40505901735888e-15 -3.08418075234813e-14 1.85810899548744e-14 -1.85811873879474e-14
8492 2.8369168016293e-14 -1.53147760363985e-14 1.33113369334533e-14 -1.3311434365102e-14
8493 4.79655189919097e-14 6.84247283289687e-15 2.27919092815268e-15 -2.27928835627658e-15
8494 6.07972791190221e-14 3.21418092451117e-14 -1.19524971520708e-14 1.19523997299929e-14
8495 6.50230704427612e-14 5.56365180051387e-14 -2.58151713042366e-14 2.58150738904359e-14
8496 6.05750744515126e-14 7.22138923727834e-14 -3.5910998011246e-14 3.59109006070284e-14
8497 4.89827103045474e-14 7.80497707729376e-14 -4.00930891440739e-14 4.00929917495057e-14
8498 3.28669586356286e-14 7.17882265072171e-14 -3.8086206488847e-14 3.80861091028594e-14
8499 1.52468963384216e-14 5.50655897866053e-14 -3.14486608690703e-14 3.14485634899042e-14
8500 -1.15582725086677e-15 3.21757398799725e-14 -2.2907931652098e-14 2.29078342778837e-14
8501 -1.44346987954318e-14 8.9255081702539e-15 -1.53197798546399e-14 1.53196824838673e-14
8502 -2.37192008047246e-14 -9.01693427299813e-15 -1.06274248681079e-14 1.06273274998165e-14
8503 -2.90790776263008e-14 -1.77986962664641e-14 -9.19078101222185e-15 9.19068364587437e-15
8504 -3.11945399587871e-14 -1.65586597796766e-14 -9.71974088633615e-15 9.7196435214892e-15
8505 -3.09412459810158e-14 -7.69829258667651e-15 -9.82833539735871e-15 9.8282380333356e-15
8506 -2.90457392007794e-14 3.89661214335518e-15 -7.00414753452349e-15 7.00405017029357e-15
8507 -2.59168577136903e-14 1.24903183899338e-14 3.62674423486094e-16 -3.6277178911278e-16
8508 -2.16764873232109e-14 1.34875036702918e-14 1.22708921853663e-14 -1.22709895532721e-14
8509 -1.6333404801369e-14 5.11163749359266e-15 2.69886797506911e-14 -2.69887771208986e-14
8510 -9.99611348537744e-15 -1.08455387208947e-14 4.15806663333681e-14 -4.15807637046627e-14
8511 -3.01868128906363e-15 -2.95383654204184e-14 5.29009060075265e-14 -5.29010033774754e-14
8512 3.98617753190662e-15 -4.47422531385123e-14 5.86914892196202e-14 -5.86915865850727e-14
8513 1.02687110744998e-14 -5.11408640617617e-14 5.83750373417663e-14 -5.8375134699725e-14
8514 1.51388950222548e-14 -4.6399132303603e-14 5.32326380597348e-14 -5.32327354083216e-14
8515 1.8144306800084e-14 -3.22147194836351e-14 4.58855464932886e-14 -4.58856438324573e-14
8516 1.91422659692764e-14 -1.38790641974064e-14 3.92668375438659e-14 -3.9266934875575e-14
8517 1.82269905944517e-14 1.56966201157228e-15 3.54738899102138e-14 -3.54739872379576e-14
8518 1.55419091755595e-14 7.9610523754881e-15 3.49491129235449e-14 -3.49492102513741e-14
8519 1.1068980559539e-14 2.39419191815563e-15 3.63156683833112e-14 -3.63157657146745e-14
8520 4.51268289458278e-15 -1.35216272653479e-14 3.69399857712982e-14 -3.69400831081145e-14
8521 -4.62845330837654e-15 -3.412182869736e-14 3.40042909006347e-14 -3.40043882429306e-14
8522 -1.67801329826289e-14 -5.17231841716754e-14 2.56680793132779e-14 -2.56681766595168e-14
8523 -3.18699894639674e-14 -5.94967087997981e-14 1.18624191505209e-14 -1.18625164984866e-14
8524 -4.89145169587617e-14 -5.40749197217323e-14 -5.58952709040123e-15 5.5894297425225e-15
8525 -6.58004027734583e-14 -3.68663230590135e-14 -2.35597082300016e-14 2.35596108827808e-14
8526 -7.94156459176052e-14 -1.35399593585534e-14 -3.86611148563129e-14 3.86610175088356e-14
8527 -8.61916764654547e-14 8.14011647022977e-15 -4.83278794145141e-14 4.83277820648612e-14
8528 -8.29821265561914e-14 2.12928623691734e-14 -5.15095778183278e-14 5.15094804646154e-14
8529 -6.80670400540142e-14 2.25424811349774e-14 -4.87403952203365e-14 4.87402978619126e-14
8530 -4.19804728482431e-14 1.32507060024585e-14 -4.16205548341613e-14 4.16204574724653e-14
8531 -7.85591233141871e-15 -1.12495296959938e-15 -3.19990061098179e-14 3.19989087485094e-14
8532 2.89128989676595e-14 -1.32830067880216e-14 -2.12621640692216e-14 2.12620667134431e-14
8533 6.17046494595527e-14 -1.70309773887961e-14 -1.00604740183611e-14 1.00603766733257e-14
8534 8.4177132827986e-14 -9.7530015318343e-15 1.42814898412751e-15 -1.42824631476242e-15
8535 9.18452498051427e-14 6.58906962009816e-15 1.28870479833252e-14 -1.2887145298729e-14
8536 8.32648760058078e-14 2.6298284727744e-14 2.32948226968145e-14 -2.32949199994244e-14
8537 6.04511960441372e-14 4.22562911978491e-14 3.08066381946655e-14 -3.08067354895993e-14
8538 2.83887215410825e-14 4.8751307615989e-14 3.32759323344383e-14 -3.32760296280314e-14
8539 -6.22407023564988e-15 4.36808340255147e-14 2.92704589406651e-14 -2.92705562385961e-14
8540 -3.66141079353631e-14 2.92706345939043e-14 1.91305807140297e-14 -1.913067801965e-14
